1676447677.17058,1676447677.17197,1,22,0,1,4,9,2,0.057606,0.206122,0.078285,0.071568,0.057606,-0.091737,0.97349,0.049109,0.186561,0.049109
1676881484.825055,1676881484.825279,2,23,0,0,0,5,2,-0.015324,0.279897,-0.012512,0.339555,-0.015324,-0.571292,0.739758,0.033061,0.290393,0.033061
1676881484.825055,1676881484.825442,2,24,0,0,0,6,2,0.009808,0.262237,-0.047049,0.373534,0.009808,-0.565788,0.723196,0.033061,0.290393,0.033061
1676881484.825055,1676881484.825564,2,25,0,0,0,7,2,0.029165,0.249885,-0.068715,0.486643,0.029165,-0.536678,0.652471,0.033061,0.290393,0.033061
1676881484.825055,1676881484.825678,2,26,0,0,0,9,2,0.046772,0.241296,-0.077978,0.486643,0.046772,-0.536678,0.652471,0.033061,0.290393,0.033061
1676881484.825055,1676881484.825797,2,27,0,0,1,5,2,0.031274,0.287223,-0.073160,0.584670,0.031274,0.105056,0.728607,0.033061,0.290393,0.033061
1676881484.825055,1676881484.825921,2,28,0,0,1,6,2,0.046152,0.250481,-0.076494,0.914499,0.046152,0.297843,0.190786,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826018,2,29,0,0,1,7,2,0.035638,0.240053,-0.059714,0.924219,0.035638,0.347294,-0.136108,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826139,2,30,0,0,1,9,2,0.025130,0.243135,-0.048296,0.924219,0.025130,0.347294,-0.136108,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826229,2,31,0,0,2,5,2,0.045813,0.293782,-0.060297,0.563594,0.045813,0.186459,0.739005,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826315,2,32,0,0,2,6,2,0.057445,0.251304,-0.067518,0.904093,0.057445,0.345980,0.215365,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826394,2,33,0,0,2,7,2,0.042431,0.238708,-0.049934,0.923372,0.042431,0.369086,-0.105596,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826468,2,34,0,0,2,9,2,0.030560,0.242063,-0.037663,0.923372,0.030560,0.369086,-0.105596,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826553,2,35,0,0,3,5,2,0.056542,0.298325,-0.042707,0.526639,0.056542,0.227759,0.744125,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826661,2,36,0,0,3,6,2,0.067682,0.259453,-0.051444,0.885137,0.067682,0.396094,0.218180,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826761,2,37,0,0,3,7,2,0.050925,0.247317,-0.036284,0.904714,0.050925,0.409169,-0.112087,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826843,2,38,0,0,3,9,2,0.038267,0.251375,-0.025212,0.904714,0.038267,0.409169,-0.112087,0.033061,0.290393,0.033061
1676881484.825055,1676881484.826934,2,39,0,0,4,5,2,0.065206,0.298433,-0.024874,0.409013,0.065206,0.349066,0.705720,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827034,2,40,0,0,4,6,2,0.019826,0.300550,0.003740,-0.013467,0.019826,0.065145,0.873062,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827149,2,41,0,0,4,6,2,0.077175,0.268988,-0.032725,0.769851,0.077175,0.565269,0.269560,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827255,2,42,0,0,4,7,2,0.019826,0.300550,0.003740,-0.013467,0.019826,0.065145,0.873062,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827367,2,43,0,0,4,7,2,0.062614,0.258953,-0.028820,0.815215,0.062614,0.571457,-0.027530,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827472,2,44,0,0,4,8,2,0.019826,0.300550,0.003740,-0.013467,0.019826,0.065145,0.873062,0.033061,0.290393,0.033061
1676881484.825055,1676881484.827598,2,45,0,0,4,9,2,0.047823,0.261311,-0.023308,0.815215,0.047823,0.571457,-0.027530,0.033061,0.290393,0.033061
1676881484.827706,1676881484.827852,3,46,1,0,0,5,2,-0.015342,0.279883,-0.012507,0.339469,-0.015342,-0.571376,0.739695,0.033049,0.290410,0.033049
1676881484.827706,1676881484.827970,3,47,1,0,0,6,2,0.009806,0.262246,-0.047045,0.373193,0.009806,-0.565905,0.723267,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828081,3,48,1,0,0,7,2,0.029158,0.249912,-0.068725,0.487504,0.029158,-0.536376,0.651712,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828177,3,49,1,0,0,9,2,0.046801,0.241336,-0.077931,0.487504,0.046801,-0.536376,0.651712,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828276,3,50,1,0,1,5,2,0.031275,0.287250,-0.073135,0.584069,0.031275,0.104763,0.729083,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828389,3,51,1,0,1,6,2,0.046191,0.250528,-0.076519,0.914206,0.046191,0.297547,0.192160,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828499,3,52,1,0,1,7,2,0.035709,0.240043,-0.059755,0.924436,0.035709,0.347168,-0.134596,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828618,3,53,1,0,1,9,2,0.025204,0.243075,-0.048322,0.924436,0.025204,0.347168,-0.134596,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828747,3,54,1,0,2,5,2,0.045807,0.293811,-0.060265,0.562660,0.045807,0.186276,0.739511,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828851,3,55,1,0,2,6,2,0.057517,0.251364,-0.067546,0.903526,0.057517,0.346109,0.217033,0.033049,0.290410,0.033049
1676881484.827706,1676881484.828959,3,56,1,0,2,7,2,0.042528,0.238679,-0.050005,0.923415,0.042528,0.369491,-0.103770,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829053,3,57,1,0,2,9,2,0.030641,0.241966,-0.037731,0.923415,0.030641,0.369491,-0.103770,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829147,3,58,1,0,3,5,2,0.056527,0.298353,-0.042669,0.526305,0.056527,0.227701,0.744277,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829255,3,59,1,0,3,6,2,0.067694,0.259492,-0.051422,0.884954,0.067694,0.396180,0.218637,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829363,3,60,1,0,3,7,2,0.050942,0.247331,-0.036276,0.904708,0.050942,0.409343,-0.111573,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829461,3,61,1,0,3,9,2,0.038278,0.251371,-0.025205,0.904708,0.038278,0.409343,-0.111573,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829576,3,62,1,0,4,5,2,0.065184,0.298458,-0.024833,0.408365,0.065184,0.348843,0.705977,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829680,3,63,1,0,4,6,2,0.019793,0.300546,0.003765,-0.013731,0.019793,0.065039,0.872983,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829790,3,64,1,0,4,6,2,0.077198,0.269035,-0.032697,0.769381,0.077198,0.565261,0.270588,0.033049,0.290410,0.033049
1676881484.827706,1676881484.829898,3,65,1,0,4,7,2,0.019793,0.300546,0.003765,-0.013731,0.019793,0.065039,0.872983,0.033049,0.290410,0.033049
1676881484.827706,1676881484.830006,3,66,1,0,4,7,2,0.062659,0.258961,-0.028812,0.815152,0.062659,0.571716,-0.026327,0.033049,0.290410,0.033049
1676881484.827706,1676881484.830104,3,67,1,0,4,8,2,0.019793,0.300546,0.003765,-0.013731,0.019793,0.065039,0.872983,0.033049,0.290410,0.033049
1676881484.827706,1676881484.830201,3,68,1,0,4,9,2,0.047858,0.261276,-0.023307,0.815152,0.047858,0.571716,-0.026327,0.033049,0.290410,0.033049
1676881484.869122,1676881484.869385,4,69,2,0,0,5,2,-0.015358,0.279872,-0.012503,0.339439,-0.015358,-0.571441,0.739619,0.033038,0.290425,0.033038
1676881484.869122,1676881484.869545,4,70,2,0,0,6,2,0.009809,0.262255,-0.047037,0.372937,0.009809,-0.565997,0.723306,0.033038,0.290425,0.033038
1676881484.869122,1676881484.869670,4,71,2,0,0,7,2,0.029160,0.249936,-0.068727,0.488139,0.029160,-0.536146,0.651133,0.033038,0.290425,0.033038
1676881484.869122,1676881484.869779,4,72,2,0,0,9,2,0.046831,0.241372,-0.077890,0.488139,0.046831,-0.536146,0.651133,0.033038,0.290425,0.033038
1676881484.869122,1676881484.869874,4,73,2,0,1,5,2,0.031276,0.287274,-0.073114,0.583510,0.031276,0.104474,0.729541,0.033038,0.290425,0.033038
1676881484.869122,1676881484.869965,4,74,2,0,1,6,2,0.046226,0.250570,-0.076546,0.913939,0.046226,0.297239,0.193462,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870072,4,75,2,0,1,7,2,0.035776,0.240031,-0.059796,0.924650,0.035776,0.347016,-0.133171,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870174,4,76,2,0,1,9,2,0.025274,0.243017,-0.048347,0.924650,0.025274,0.347016,-0.133171,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870275,4,77,2,0,2,5,2,0.045802,0.293836,-0.060237,0.561898,0.045802,0.186098,0.739947,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870382,4,78,2,0,2,6,2,0.057574,0.251416,-0.067570,0.903054,0.057574,0.346154,0.218503,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870504,4,79,2,0,2,7,2,0.042610,0.238653,-0.050064,0.923483,0.042610,0.369770,-0.102128,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870617,4,80,2,0,2,9,2,0.030711,0.241878,-0.037785,0.923483,0.030711,0.369770,-0.102128,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870707,4,81,2,0,3,5,2,0.056515,0.298376,-0.042636,0.525982,0.056515,0.227626,0.744441,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870780,4,82,2,0,3,6,2,0.067707,0.259527,-0.051407,0.884764,0.067707,0.396222,0.219185,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870852,4,83,2,0,3,7,2,0.050964,0.247337,-0.036275,0.904733,0.050964,0.409487,-0.110939,0.033038,0.290425,0.033038
1676881484.869122,1676881484.870946,4,84,2,0,3,9,2,0.038292,0.251354,-0.025203,0.904733,0.038292,0.409487,-0.110939,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871028,4,85,2,0,4,5,2,0.065166,0.298480,-0.024797,0.407947,0.065166,0.348673,0.706196,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871107,4,86,2,0,4,6,2,0.019765,0.300542,0.003787,-0.013959,0.019765,0.064947,0.872916,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871197,4,87,2,0,4,6,2,0.077208,0.269072,-0.032674,0.769098,0.077208,0.565188,0.271336,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871311,4,88,2,0,4,7,2,0.019765,0.300542,0.003787,-0.013959,0.019765,0.064947,0.872916,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871400,4,89,2,0,4,7,2,0.062685,0.258970,-0.028800,0.815161,0.062685,0.571824,-0.025438,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871476,4,90,2,0,4,8,2,0.019765,0.300542,0.003787,-0.013959,0.019765,0.064947,0.872916,0.033038,0.290425,0.033038
1676881484.869122,1676881484.871553,4,91,2,0,4,9,2,0.047878,0.261253,-0.023298,0.815161,0.047878,0.571824,-0.025438,0.033038,0.290425,0.033038
1676881484.871659,1676881484.871802,5,92,3,0,0,5,2,-0.015377,0.279857,-0.012498,0.339415,-0.015377,-0.571520,0.739510,0.033025,0.290443,0.033025
1676881484.871659,1676881484.871876,5,93,3,0,0,6,2,0.009817,0.262267,-0.047025,0.372484,0.009817,-0.566135,0.723418,0.033025,0.290443,0.033025
1676881484.871659,1676881484.871952,5,94,3,0,0,7,2,0.029160,0.249970,-0.068735,0.487583,0.029160,-0.536313,0.651414,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872033,5,95,3,0,0,9,2,0.046824,0.241417,-0.077922,0.487583,0.046824,-0.536313,0.651414,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872132,5,96,3,0,1,5,2,0.031278,0.287303,-0.073087,0.582745,0.031278,0.104033,0.730207,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872217,5,97,3,0,1,6,2,0.046274,0.250625,-0.076589,0.913584,0.046274,0.296717,0.195341,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872288,5,98,3,0,1,7,2,0.035871,0.240009,-0.059858,0.924988,0.035871,0.346710,-0.131115,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872367,5,99,3,0,1,9,2,0.025377,0.242928,-0.048385,0.924988,0.025377,0.346710,-0.131115,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872446,5,100,3,0,2,5,2,0.045795,0.293867,-0.060201,0.561038,0.045795,0.185906,0.740428,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872534,5,101,3,0,2,6,2,0.057638,0.251477,-0.067592,0.902480,0.057638,0.346199,0.220289,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872653,5,102,3,0,2,7,2,0.042704,0.238620,-0.050129,0.923572,0.042704,0.370100,-0.100058,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872762,5,103,3,0,2,9,2,0.030791,0.241768,-0.037844,0.923572,0.030791,0.370100,-0.100058,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872874,5,104,3,0,3,5,2,0.056498,0.298406,-0.042594,0.525528,0.056498,0.227494,0.744696,0.033025,0.290443,0.033025
1676881484.871659,1676881484.872976,5,105,3,0,3,6,2,0.067727,0.259573,-0.051392,0.884528,0.067727,0.396242,0.219913,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873081,5,106,3,0,3,7,2,0.050995,0.247346,-0.036277,0.904776,0.050995,0.409638,-0.110142,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873184,5,107,3,0,3,9,2,0.038316,0.251332,-0.025203,0.904776,0.038316,0.409638,-0.110142,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873291,5,108,3,0,4,5,2,0.065143,0.298507,-0.024752,0.407469,0.065143,0.348544,0.706384,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873414,5,109,3,0,4,6,2,0.019729,0.300538,0.003814,-0.014249,0.019729,0.064830,0.872830,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873530,5,110,3,0,4,6,2,0.077216,0.269115,-0.032640,0.768697,0.077216,0.565168,0.272240,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873637,5,111,3,0,4,7,2,0.019729,0.300538,0.003814,-0.014249,0.019729,0.064830,0.872830,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873738,5,112,3,0,4,7,2,0.062711,0.258980,-0.028784,0.815120,0.062711,0.572039,-0.024276,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873854,5,113,3,0,4,8,2,0.019729,0.300538,0.003814,-0.014249,0.019729,0.064830,0.872830,0.033025,0.290443,0.033025
1676881484.871659,1676881484.873965,5,114,3,0,4,9,2,0.047895,0.261220,-0.023288,0.815120,0.047895,0.572039,-0.024276,0.033025,0.290443,0.033025
1676881484.913023,1676881484.913230,6,115,4,0,0,5,2,-0.015394,0.279844,-0.012493,0.339397,-0.015394,-0.571585,0.739422,0.033014,0.290458,0.033014
1676881484.913023,1676881484.913398,6,116,4,0,0,6,2,0.009823,0.262276,-0.047015,0.372009,0.009823,-0.566269,0.723564,0.033014,0.290458,0.033014
1676881484.913023,1676881484.913549,6,117,4,0,0,7,2,0.029151,0.249998,-0.068748,0.486302,0.029151,-0.536738,0.652262,0.033014,0.290458,0.033014
1676881484.913023,1676881484.913684,6,118,4,0,0,9,2,0.046783,0.241451,-0.078003,0.486302,0.046783,-0.536738,0.652262,0.033014,0.290458,0.033014
1676881484.913023,1676881484.913828,6,119,4,0,1,5,2,0.031279,0.287328,-0.073064,0.582142,0.031279,0.103711,0.730709,0.033014,0.290458,0.033014
1676881484.913023,1676881484.913970,6,120,4,0,1,6,2,0.046312,0.250670,-0.076620,0.913257,0.046312,0.296323,0.196940,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914109,6,121,4,0,1,7,2,0.035948,0.239988,-0.059906,0.925262,0.035948,0.346498,-0.129286,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914239,6,122,4,0,1,9,2,0.025459,0.242848,-0.048414,0.925262,0.025459,0.346498,-0.129286,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914390,6,123,4,0,2,5,2,0.045789,0.293894,-0.060172,0.560307,0.045789,0.185782,0.740801,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914529,6,124,4,0,2,6,2,0.057694,0.251528,-0.067607,0.901952,0.057694,0.346295,0.221841,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914666,6,125,4,0,2,7,2,0.042785,0.238589,-0.050184,0.923625,0.042785,0.370450,-0.098216,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914800,6,126,4,0,2,9,2,0.030857,0.241668,-0.037895,0.923625,0.030857,0.370450,-0.098216,0.033014,0.290458,0.033014
1676881484.913023,1676881484.914933,6,127,4,0,3,5,2,0.056485,0.298431,-0.042560,0.525217,0.056485,0.227407,0.744868,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915071,6,128,4,0,3,6,2,0.067738,0.259609,-0.051375,0.884334,0.067738,0.396245,0.220533,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915207,6,129,4,0,3,7,2,0.051017,0.247349,-0.036275,0.904828,0.051017,0.409755,-0.109392,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915340,6,130,4,0,3,9,2,0.038332,0.251308,-0.025198,0.904828,0.038332,0.409755,-0.109392,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915479,6,131,4,0,4,5,2,0.065123,0.298530,-0.024715,0.406996,0.065123,0.348274,0.706714,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915616,6,132,4,0,4,6,2,0.019699,0.300534,0.003837,-0.014488,0.019699,0.064733,0.872758,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915769,6,133,4,0,4,6,2,0.077230,0.269156,-0.032621,0.768378,0.077230,0.564958,0.273288,0.033014,0.290458,0.033014
1676881484.913023,1676881484.915898,6,134,4,0,4,7,2,0.019699,0.300534,0.003837,-0.014488,0.019699,0.064733,0.872758,0.033014,0.290458,0.033014
1676881484.913023,1676881484.916034,6,135,4,0,4,7,2,0.062748,0.258984,-0.028777,0.815206,0.062748,0.572086,-0.023024,0.033014,0.290458,0.033014
1676881484.913023,1676881484.916163,6,136,4,0,4,8,2,0.019699,0.300534,0.003837,-0.014488,0.019699,0.064733,0.872758,0.033014,0.290458,0.033014
1676881484.913023,1676881484.916295,6,137,4,0,4,9,2,0.047926,0.261177,-0.023281,0.815206,0.047926,0.572086,-0.023024,0.033014,0.290458,0.033014
1676881484.956824,1676881484.957056,7,138,5,0,0,5,2,-0.015403,0.279837,-0.012491,0.339373,-0.015403,-0.571625,0.739378,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957193,7,139,5,0,0,6,2,0.009824,0.262281,-0.047011,0.371945,0.009824,-0.566309,0.723541,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957345,7,140,5,0,0,7,2,0.029157,0.250011,-0.068745,0.486166,0.029157,-0.536779,0.652301,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957493,7,141,5,0,0,9,2,0.046790,0.241470,-0.078004,0.486166,0.046790,-0.536779,0.652301,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957657,7,142,5,0,1,5,2,0.031280,0.287342,-0.073051,0.581793,0.031280,0.103515,0.731006,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957782,7,143,5,0,1,6,2,0.046333,0.250695,-0.076638,0.913063,0.046333,0.296068,0.197914,0.033008,0.290467,0.033008
1676881484.956824,1676881484.957920,7,144,5,0,1,7,2,0.035994,0.239973,-0.059935,0.925434,0.035994,0.346350,-0.128160,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958026,7,145,5,0,1,9,2,0.025509,0.242797,-0.048430,0.925434,0.025509,0.346350,-0.128160,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958165,7,146,5,0,2,5,2,0.045786,0.293909,-0.060155,0.559777,0.045786,0.185705,0.741059,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958280,7,147,5,0,2,6,2,0.057736,0.251561,-0.067622,0.901582,0.057736,0.346399,0.222865,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958397,7,148,5,0,2,7,2,0.042841,0.238568,-0.050226,0.923636,0.042841,0.370726,-0.097034,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958503,7,149,5,0,2,9,2,0.030903,0.241602,-0.037937,0.923636,0.030903,0.370726,-0.097034,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958630,7,150,5,0,3,5,2,0.056477,0.298445,-0.042540,0.523456,0.056477,0.226587,0.746118,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958742,7,151,5,0,3,6,2,0.067866,0.259691,-0.051479,0.883196,0.067866,0.395650,0.225086,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958850,7,152,5,0,3,7,2,0.051245,0.247200,-0.036458,0.905454,0.051245,0.409943,-0.104173,0.033008,0.290467,0.033008
1676881484.956824,1676881484.958935,7,153,5,0,3,9,2,0.038529,0.250965,-0.025349,0.905454,0.038529,0.409943,-0.104173,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959004,7,154,5,0,4,5,2,0.065112,0.298543,-0.024694,0.406834,0.065112,0.348112,0.706930,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959065,7,155,5,0,4,6,2,0.019682,0.300532,0.003850,-0.014625,0.019682,0.064677,0.872718,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959153,7,156,5,0,4,6,2,0.077230,0.269177,-0.032612,0.768280,0.077230,0.564739,0.273880,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959229,7,157,5,0,4,7,2,0.019682,0.300532,0.003850,-0.014625,0.019682,0.064677,0.872718,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959475,7,158,5,0,4,7,2,0.062762,0.258984,-0.028771,0.815333,0.062762,0.572003,-0.022290,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959577,7,159,5,0,4,8,2,0.019682,0.300532,0.003850,-0.014625,0.019682,0.064677,0.872718,0.033008,0.290467,0.033008
1676881484.956824,1676881484.959690,7,160,5,0,4,9,2,0.047937,0.261151,-0.023270,0.815333,0.047937,0.572003,-0.022290,0.033008,0.290467,0.033008
1676881485.005035,1676881485.005552,8,161,6,0,0,5,2,-0.015296,0.279850,-0.012539,0.339640,-0.015296,-0.571350,0.739592,0.033131,0.290384,0.033131
1676881485.005035,1676881485.005702,8,162,6,0,0,6,2,0.009880,0.262221,-0.047059,0.372687,0.009880,-0.565988,0.723503,0.033131,0.290384,0.033131
1676881485.005035,1676881485.005816,8,163,6,0,0,7,2,0.029208,0.249897,-0.068767,0.485761,0.029208,-0.536932,0.652984,0.033131,0.290384,0.033131
1676881485.005035,1676881485.005952,8,164,6,0,0,9,2,0.046799,0.241319,-0.078071,0.485761,0.046799,-0.536932,0.652984,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006111,8,165,6,0,1,5,2,0.031407,0.287210,-0.073101,0.582553,0.031407,0.103567,0.730555,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006217,8,166,6,0,1,6,2,0.046419,0.250541,-0.076637,0.913169,0.046419,0.295692,0.197993,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006347,8,167,6,0,1,7,2,0.036094,0.239819,-0.059925,0.925623,0.036094,0.345953,-0.127672,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006489,8,168,6,0,1,9,2,0.025619,0.242627,-0.048407,0.925623,0.025619,0.345953,-0.127672,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006609,8,169,6,0,2,5,2,0.045917,0.293782,-0.060212,0.560104,0.045917,0.185918,0.740613,0.033131,0.290384,0.033131
1676881485.005035,1676881485.006725,8,170,6,0,2,6,2,0.057860,0.251424,-0.067628,0.901355,0.057860,0.346657,0.223121,0.033131,0.290384,0.033131
