1,Thu Mar 10 14:08:47 2022,1646910527.7158825,doga,"Numof range samp: 256, Numof chirps: 16, f_s: 5.209 MHz, f_c: 79.210 GHz, Bandwidth: 3440.200 MHz, PRI: 324.140 us, Frame time: 100.000 ms, Mx range: 11.154 m, Range res: 0.044 m Mx Dopl: +-0.973 m/s, Doppler res : 0.122 m/s"
2,Thu Mar 10 14:20:42 2022,1646911242.0056653,doga,"Numof range samp: 64, Numof chirps: 16, f_s: 2.000 MHz, f_c: 79.300 GHz, Bandwidth: 3200.000 MHz, PRI: 487.000 us, Frame time: 100.000 ms, Mx range: 2.998 m, Range res: 0.047 m Mx Dopl: +-0.970 m/s, Doppler res : 0.121 m/s"
3,Thu Mar 10 14:20:51 2022,1646911251.5430117,doga,"Numof range samp: 64, Numof chirps: 16, f_s: 2.000 MHz, f_c: 79.300 GHz, Bandwidth: 3200.000 MHz, PRI: 487.000 us, Frame time: 100.000 ms, Mx range: 2.998 m, Range res: 0.047 m Mx Dopl: +-0.970 m/s, Doppler res : 0.121 m/s"
